id,name,rate,rate2010,earnings,num,population,,,
42119,Union,411,608,737991,2858,69983,,,
46127,Union,491,727,550973,2859,36898,,,
41061,Union,660,977,372635,2860,27975,,,
45087,Union,261,386,342527,2861,26557,,,
28145,Union,496,734,305739,2862,16473,,,
21225,Union,272,403,229229,2863,23695,,,
22111,Union,402,595,211107,2864,18074,,,
19175,Union,586,867,206587,2865,19823,,,
17181,Union,430,636,185970,2866,9811,,,
13291,Union,234,346,181176,2867,11252,,,
12125,Union,168,249,146340,2868,9196,,,
47173,Union,483,715,88179,2869,7178,,,
35059,Union,368,545,66268,2870,8142,,,
18161,Union,219,324,62488,2871,5681,,,
54097,Upshur,387,573,298316,2872,27711,,,
48459,Upshur,965,1428,249179,2873,27480,,,
13293,Upson,162,240,299113,2874,37847,,,
48461,Upton,87,129,45784,2875,4952,,,
49049,Utah,1442,2134,5892463,2876,133073,,,
48463,Uvalde,503,744,308039,2877,21940,,,
48465,Val Verde,179,265,586525,2878,35799,,,
2261,Valdez-Cordova,0,0,261262,2879,20412,,,
35061,Valencia,532,787,420929,2880,31042,,,
16085,Valley,90,133,126483,2881,16898,,,
30105,Valley,505,747,113221,2882,12889,,,
31175,Valley,420,622,55429,2883,4361,,,
26159,Van Buren,1001,1481,883802,2884,55676,,,
5141,Van Buren,481,712,119211,2885,12438,,,
19177,Van Buren,624,924,70000,2886,4457,,,
47175,Van Buren,186,275,49966,2887,4687,,,
39161,Van Wert,660,977,436032,2888,73772,,,
48467,Van Zandt,2059,3047,323856,2889,16035,,,
37181,Vance,239,354,592670,2890,34396,,,
18163,Vanderburgh,244,361,4736692,2891,276610,,,
42121,Venango,319,472,794782,2892,41179,,,
6111,Ventura,1530,2264,16613405,2893,765278,,,
17183,Vermilion,970,1436,1246377,2894,102665,,,
22113,Vermilion,1010,1495,535177,2895,37045,,,
18165,Vermillion,259,383,234697,2896,58758,,,
22115,Vernon,447,662,915401,2897,89240,,,
55123,Vernon,1824,2700,268237,2898,33159,,,
29217,Vernon,1104,1634,261489,2899,17650,,,
48469,Victoria,895,1325,1550404,2900,79105,,,
18167,Vigo,457,676,1948458,2901,130160,,,
55125,Vilas,31,46,260102,2902,25268,,,
39163,Vinton,183,271,80567,2903,2461,,,
51810,Virginia Beach,124,184,7907566,2904,247958,,,
12127,Volusia,805,1191,5300446,2905,372592,,,
18169,Wabash,639,946,546210,2906,37356,,,
17185,Wabash,200,296,162798,2907,22066,,,
27157,Wabasha,814,1205,259838,2908,25661,,,
20197,Wabaunsee,560,829,54002,2909,6155,,,
2270,Wade Hampton,0,0,54981,2910,4396,,,
27159,Wadena,551,815,196419,2911,6900,,,
40145,Wagoner,727,1076,234747,2912,24461,,,
53069,Wahkiakum,103,152,34847,2913,3506,,,
37183,Wake,686,1015,19517382,2914,659127,,,
12129,Wakulla,81,120,209978,2915,15813,,,
23027,Waldo,304,450,445682,2916,47090,,,
48471,Walker,670,992,803380,2917,61654,,,
1127,Walker,394,583,659720,2918,56474,,,
13295,Walker,472,699,536637,2919,42720,,,
53071,Walla Walla,523,774,965698,2920,98413,,,
20199,Wallace,230,340,17950,2921,2288,,,
48473,Waller,790,1169,389677,2922,25721,,,
41063,Wallowa,394,583,87097,2923,7529,,,
38099,Walsh,603,892,213080,2924,18014,,,
28147,Walthall,535,792,108208,2925,14592,,,
13297,Walton,381,564,571875,2926,25392,,,
12131,Walton,344,509,458610,2927,29650,,,
55127,Walworth,674,998,1515505,2928,94216,,,
46129,Walworth,307,454,77615,2929,4470,,,
19179,Wapello,687,1017,567418,2930,35135,,,
38101,Ward,961,1422,1185106,2931,73277,,,
48475,Ward,68,101,122980,2932,7758,,,
13299,Ware,270,400,567101,2933,35954,,,
39165,Warren,679,1005,2573409,2934,168716,,,
21227,Warren,1709,2529,1878983,2935,96418,,,
34041,Warren,581,860,1800057,2936,173285,,,
36113,Warren,51,75,1293607,2937,70527,,,
28149,Warren,142,210,992182,2938,62751,,,
42123,Warren,356,527,648015,2939,40418,,,
47177,Warren,1161,1718,626432,2940,38846,,,
51187,Warren,182,269,370295,2941,20502,,,
19181,Warren,1057,1564,312986,2942,23966,,,
29219,Warren,465,688,231555,2943,21097,,,
17187,Warren,654,968,200055,2944,19469,,,
37185,Warren,280,414,145533,2945,12487,,,
18171,Warren,374,554,71831,2946,7225,,,
13301,Warren,120,178,64052,2947,5763,,,
18173,Warrick,337,499,623846,2948,46022,,,
49051,Wasatch,235,348,167294,2949,19177,,,
41065,Wasco,383,567,353956,2950,19406,,,
27161,Waseca,658,974,305892,2951,24530,,,
56043,Washakie,139,206,144085,2952,23796,,,
55129,Washburn,282,417,187141,2953,9978,,,
41067,Washington,1424,2108,12833001,2954,535549,,,
42125,Washington,1263,1869,3334278,2955,222323,,,
5143,Washington,2313,3423,3230751,2956,218363,,,
27163,Washington,562,832,3142169,2957,114567,,,
24043,Washington,722,1069,2480854,2958,135818,,,
47179,Washington,1653,2446,2209384,2959,129149,,,
44009,Washington,170,252,2048844,2960,112236,,,
55131,Washington,715,1058,1995381,2961,143152,,,
50023,Washington,286,423,1396441,2962,80248,,,
51191,Washington,1724,2552,1220972,2963,91261,,,
49053,Washington,304,450,1184656,2964,57749,,,
39167,Washington,788,1166,993205,2965,76147,,,
40147,Washington,603,892,846183,2966,69446,,,
28151,Washington,165,244,803612,2967,45198,,,
36115,Washington,607,898,673410,2968,55009,,,
48477,Washington,1715,2538,498470,2969,35163,,,
23029,Washington,332,491,431473,2970,32286,,,
22117,Washington,754,1116,406481,2971,36462,,,
13303,Washington,249,369,344865,2972,42658,,,
31177,Washington,587,869,321720,2973,22179,,,
18175,Washington,836,1237,255656,2974,23408,,,
19183,Washington,810,1199,253559,2975,26094,,,
17189,Washington,702,1039,247652,2976,23176,,,
1129,Washington,339,502,246413,2977,21240,,,
12133,Washington,259,383,206454,2978,12201,,,
29221,Washington,426,630,145379,2979,15638,,,
21229,Washington,951,1407,113218,2980,7506,,,
37187,Washington,190,281,109510,2981,11036,,,
16087,Washington,368,545,97569,2982,14613,,,
8121,Washington,660,977,61967,2983,3720,,,
20201,Washington,740,1095,59266,2984,6306,,,
40149,Washita,882,1305,84975,2985,6540,,,
32031,Washoe,250,370,9472476,2986,387819,,,
26161,Washtenaw,905,1339,10671621,2987,388182,,,
37189,Watauga,619,916,729371,2988,38550,,,
27165,Watonwan,594,879,173043,2989,17699,,,
55133,Waukesha,567,839,11289720,2990,363113,,,
55135,Waupaca,1039,1538,758212,2991,45006,,,
55137,Waushara,524,776,187410,2992,17823,,,
26163,Wayne,235,348,51408699,2993,2059824,,,
39169,Wayne,1337,1979,1997251,2994,76573,,,
37191,Wayne,769,1138,1786933,2995,107929,,,
18177,Wayne,667,987,1298862,2996,56510,,,
36117,Wayne,773,1144,1120983,2997,101614,,,
42127,Wayne,551,815,504602,2998,35767,,,
54099,Wayne,164,243,401022,2999,18850,,,
13305,Wayne,263,389,341243,3000,31690,,,
28153,Wayne,421,623,221957,3001,15652,,,
17191,Wayne,880,1302,185744,3002,14052,,,
21231,Wayne,736,1089,183544,3003,14496,,,
31179,Wayne,561,830,148993,3004,23221,,,
47181,Wayne,550,814,118131,3005,8870,,,
29223,Wayne,330,488,73137,3006,11087,,,
19185,Wayne,638,944,61947,3007,4816,,,
49055,Wayne,155,229,35468,3008,3074,,,
51820,Waynesboro,0,0,0,3009,0,,,
47183,Weakley,749,1109,426728,3010,51104,,,
48479,Webb,324,480,2546354,3011,149807,,,
49057,Weber,783,1159,3290466,3012,166110,,,
19187,Webster,908,1344,755495,3013,35111,,,
22119,Webster,343,508,439546,3014,43032,,,
21233,Webster,399,591,231075,3015,13843,,,
29225,Webster,1408,2084,219302,3016,20653,,,
28155,Webster,234,346,87640,3017,9234,,,
54101,Webster,86,127,82993,3018,5748,,,
31181,Webster,400,592,50153,3019,4442,,,
13307,Webster,67,99,18380,3020,1813,,,
8123,Weld,2353,3482,3408918,3021,219820,,,
18179,Wells,622,921,439046,3022,40062,,,
38103,Wells,556,823,61030,3023,3629,,,
22121,West Baton Rouge,70,104,463575,3024,27752,,,
22123,West Carroll,443,656,96636,3025,9141,,,
22125,West Feliciana,159,235,291879,3026,39310,,,
36119,Westchester,57,84,29331707,3027,935294,,,
42129,Westmoreland,979,1449,5518299,3028,194323,,,
51193,Westmoreland,117,173,109160,3029,8826,,,
56045,Weston,184,272,124304,3030,13394,,,
54103,Wetzel,188,278,155174,3031,13436,,,
26165,Wexford,171,253,557635,3032,67566,,,
48481,Wharton,1011,1496,580218,3033,95203,,,
53073,Whatcom,1176,1740,2928326,3034,115779,,,
30107,Wheatland,110,163,19135,3035,2265,,,
48483,Wheeler,384,568,108245,3036,9882,,,
13309,Wheeler,143,212,36055,3037,2731,,,
31183,Wheeler,156,231,16277,3038,1023,,,
41069,Wheeler,123,182,8886,3039,1006,,,
5145,White,1268,1877,866988,3040,59001,,,
18181,White,565,836,330745,3041,24696,,,
47185,White,948,1403,255993,3042,15185,,,
13311,White,261,386,232921,3043,25511,,,
17193,White,362,536,184497,3044,24524,,,
32033,White Pine,90,133,129840,3045,7281,,,
17195,Whiteside,959,1419,855467,3046,59892,,,
13313,Whitfield,366,542,2442560,3047,152304,,,
18183,Whitley,652,965,421580,3048,36336,,,
21235,Whitley,345,511,415202,3049,35958,,,
53075,Whitman,712,1054,611211,3050,43631,,,
30109,Wibaux,135,200,10814,3051,1354,,,
48485,Wichita,434,642,2612120,3052,169534,,,
20203,Wichita,233,345,55895,3053,10661,,,
24045,Wicomico,587,869,1626954,3054,76424,,,
48487,Wilbarger,389,576,227785,3055,14221,,,
1131,Wilcox,204,302,153850,3056,8736,,,
13315,Wilcox,253,374,68104,3057,7181,,,
37193,Wilkes,1028,1521,1177688,3058,94624,,,
13317,Wilkes,282,417,131723,3059,14561,,,
27167,Wilkin,403,596,72705,3060,6483,,,
13319,Wilkinson,86,127,147972,3061,17430,,,
28157,Wilkinson,170,252,60995,3062,4874,,,
17197,Will,845,1251,7009427,3063,254890,,,
48489,Willacy,188,278,111570,3064,6904,,,
39171,Williams,666,986,716971,3065,43213,,,
38105,Williams,733,1085,325537,3066,17599,,,
45089,Williamsburg,627,928,353546,3067,41345,,,
51830,Williamsburg,0,0,0,3068,23639,,,
48491,Williamson,1624,2404,4813945,3069,185090,,,
47187,Williamson,1115,1650,3470328,3070,222806,,,
17199,Williamson,498,737,876478,3071,42867,,,
37195,Wilson,368,545,1509162,3072,93423,,,
47189,Wilson,1483,2195,1347829,3073,102914,,,
48493,Wilson,1530,2264,178232,3074,15271,,,
20205,Wilson,496,734,127232,3075,12699,,,
51840,Winchester,0,0,0,3076,19815,,,
9015,Windham,372,551,1719464,3077,93623,,,
50025,Windham,224,332,986659,3078,74004,,,
50027,Windsor,436,645,980314,3079,65519,,,
48495,Winkler,19,28,86243,3080,7280,,,
22127,Winn,141,209,164744,3081,15369,,,
17201,Winnebago,594,879,6035879,3082,222901,,,
55139,Winnebago,718,1063,4102958,3083,255922,,,
19189,Winnebago,536,793,176432,3084,20181,,,
19191,Winneshiek,1243,1840,406223,3085,43776,,,
27169,Winona,910,1347,894623,3086,45579,,,
1133,Winston,520,770,309232,3087,19409,,,
28159,Winston,453,670,204090,3088,16441,,,
54105,Wirt,175,259,25157,3089,3086,,,
51195,Wise,114,169,678822,3090,61900,,,
48497,Wise,1629,2411,566493,3091,35442,,,
21237,Wolfe,417,617,38816,3092,3716,,,
39173,Wood,914,1353,2536195,3093,199914,,,
55141,Wood,922,1365,1900520,3094,89974,,,
54107,Wood,446,660,1728832,3095,80057,,,
48499,Wood,1190,1761,330065,3096,25197,,,
19193,Woodbury,1087,1609,2012514,3097,94027,,,
21239,Woodford,529,783,520931,3098,51165,,,
17203,Woodford,805,1191,375661,3099,47561,,,
5147,Woodruff,167,247,92155,3100,5192,,,
40151,Woods,572,847,106269,3101,14176,,,
20207,Woodson,333,493,31011,3102,3542,,,
40153,Woodward,661,978,300876,3103,27086,,,
25027,Worcester,849,1257,16493513,3104,762851,,,
24047,Worcester,396,586,798876,3105,105238,,,
13321,Worth,387,573,140439,3106,19635,,,
19195,Worth,561,830,68672,3107,9587,,,
29227,Worth,283,419,16267,3108,849,,,
2275,Wrangell,0,0,0,3109,11913,,,
27171,Wright,1417,2097,1213187,3110,53869,,,
19197,Wright,682,1009,234587,3111,16608,,,
29229,Wright,1238,1832,134669,3112,4198,,,
39175,Wyandot,554,820,383941,3113,26610,,,
20209,Wyandotte,146,216,3841682,3114,177511,,,
36121,Wyoming,610,903,547513,3115,67177,,,
42131,Wyoming,266,394,443362,3116,39567,,,
54109,Wyoming,51,75,229107,3117,12297,,,
51197,Wythe,651,963,347108,3118,25344,,,
37197,Yadkin,839,1242,352965,3119,25661,,,
53077,Yakima,2989,4424,3493723,3120,158542,,,
2282,Yakutat,0,0,14338,3121,921,,,
28161,Yalobusha,239,354,115885,3122,16679,,,
41071,Yamhill,1488,2202,1154707,3123,82973,,,
37199,Yancey,608,900,161619,3124,11068,,,
46135,Yankton,616,912,412215,3125,21214,,,
36123,Yates,532,787,216540,3126,19572,,,
4025,Yavapai,340,503,1800383,3127,82773,,,
28163,Yazoo,409,605,284140,3128,28373,,,
5149,Yell,745,1103,242191,3129,16624,,,
27173,Yellow Medicine,818,1211,144429,3130,5272,,,
30111,Yellowstone,815,1206,2800736,3131,133723,,,
30113,Yellowstone National Park,0,0,0,3132,24236,,,
48501,Yoakum,210,311,129895,3133,23518,,,
6113,Yolo,655,969,4299703,3134,170345,,,
42133,York,1456,2155,7320257,3135,363622,,,
23031,York,421,623,2752773,3136,127656,,,
45091,York,607,898,2620287,3137,131349,,,
51199,York,47,70,753090,3138,54752,,,
31185,York,645,955,281120,3139,29698,,,
48503,Young,568,841,261587,3140,21190,,,
6115,Yuba,569,842,929088,3141,27999,,,
2290,Yukon-Koyukuk,0,0,84091,3142,9922,,,
4027,Yuma,344,509,2198935,3143,107651,,,
8125,Yuma,731,1082,180081,3144,20848,,,
48505,Zapata,274,406,98387,3145,9092,,,
48507,Zavala,178,263,78031,3146,7662,,,
46137,Ziebach,224,332,12009,3147,2072,,,
